height,ts,gap_s,txs,counted_txs,bytes,fullness,fee_speck
600457,1787819568.0,6.0,0,0,0,0.000000,0
600458,1787819574.0,6.0,0,0,0,0.000000,0
600459,1787819580.0,6.0,0,0,0,0.000000,0
600460,1787819586.001,6.000999927520752,0,0,0,0.000000,0
600461,1787819592.0,5.999000072479248,0,0,0,0.000000,0
600462,1787819598.001,6.000999927520752,0,0,0,0.000000,0
600463,1787819604.0,5.999000072479248,0,0,0,0.000000,0
600464,1787819610.0,6.0,0,0,0,0.000000,0
600465,1787819616.0,6.0,0,0,0,0.000000,0
600466,1787819622.0,6.0,0,0,0,0.000000,0
600467,1787819628.001,6.000999927520752,0,0,0,0.000000,0
600468,1787819634.0,5.999000072479248,0,0,0,0.000000,0
600469,1787819640.0,6.0,0,0,0,0.000000,0
600470,1787819646.0,6.0,0,0,0,0.000000,0
600471,1787819652.0,6.0,0,0,0,0.000000,0
600472,1787819658.0,6.0,0,0,0,0.000000,0
600473,1787819664.0,6.0,0,0,0,0.000000,0
600474,1787819670.0,6.0,0,0,0,0.000000,0
600475,1787819676.0,6.0,0,0,0,0.000000,0
600476,1787819682.0,6.0,0,0,0,0.000000,0
600477,1787819688.0,6.0,0,0,0,0.000000,0
600478,1787819694.0,6.0,0,0,0,0.000000,0
600479,1787819700.0,6.0,0,0,0,0.000000,0
600480,1787819706.0,6.0,0,0,0,0.000000,0
600481,1787819712.0,6.0,0,0,0,0.000000,0
600482,1787819718.001,6.000999927520752,0,0,0,0.000000,0
600483,1787819724.0,5.999000072479248,0,0,0,0.000000,0
600484,1787819730.0,6.0,0,0,0,0.000000,0
600485,1787819736.0,6.0,0,0,0,0.000000,0
600486,1787819742.0,6.0,0,0,0,0.000000,0
600487,1787819748.001,6.000999927520752,0,0,0,0.000000,0
600488,1787819754.0,5.999000072479248,0,0,0,0.000000,0
600489,1787819760.0,6.0,0,0,0,0.000000,0
600490,1787819766.001,6.000999927520752,0,0,0,0.000000,0
600491,1787819772.0,5.999000072479248,0,0,0,0.000000,0
600492,1787819778.0,6.0,0,0,0,0.000000,0
600493,1787819784.0,6.0,0,0,0,0.000000,0
600494,1787819790.0,6.0,0,0,0,0.000000,0
600495,1787819796.0,6.0,0,0,0,0.000000,0
600496,1787819802.0,6.0,0,0,0,0.000000,0
600497,1787819808.001,6.000999927520752,0,0,0,0.000000,0
600498,1787819814.0,5.999000072479248,0,0,0,0.000000,0
600499,1787819820.0,6.0,0,0,0,0.000000,0
600500,1787819826.0,6.0,0,0,0,0.000000,0
600501,1787819832.0,6.0,0,0,0,0.000000,0
600502,1787819838.002,6.002000093460083,0,0,0,0.000000,0
600503,1787819844.0,5.997999906539917,0,0,0,0.000000,0
600504,1787819850.0,6.0,0,0,0,0.000000,0
600505,1787819856.0,6.0,0,0,0,0.000000,0
600506,1787819862.0,6.0,0,0,0,0.000000,0
600507,1787819868.0,6.0,0,0,0,0.000000,0
600508,1787819874.0,6.0,0,0,0,0.000000,0
600509,1787819880.001,6.000999927520752,0,0,0,0.000000,0
600510,1787819886.001,6.0,0,0,0,0.000000,0
600511,1787819892.0,5.999000072479248,0,0,0,0.000000,0
600512,1787819898.0,6.0,0,0,0,0.000000,0
600513,1787819904.001,6.000999927520752,0,0,0,0.000000,0
600514,1787819910.0,5.999000072479248,0,0,0,0.000000,0
600515,1787819916.0,6.0,0,0,0,0.000000,0
600516,1787819922.0,6.0,0,0,0,0.000000,0
600517,1787819928.001,6.000999927520752,0,0,0,0.000000,0
600518,1787819934.0,5.999000072479248,0,0,0,0.000000,0
600519,1787819940.0,6.0,0,0,0,0.000000,0
600520,1787819946.0,6.0,0,0,0,0.000000,0
600521,1787819952.0,6.0,0,0,0,0.000000,0
600522,1787819958.0,6.0,1,1,6342,0.031710,1
600523,1787819964.0,6.0,0,0,0,0.000000,0
600524,1787819970.001,6.000999927520752,0,0,0,0.000000,0
600525,1787819976.0,5.999000072479248,0,0,0,0.000000,0
600526,1787819982.0,6.0,1,1,9024,0.045120,1
600527,1787819988.0,6.0,0,0,0,0.000000,0
600528,1787819994.0,6.0,0,0,0,0.000000,0
600529,1787820000.0,6.0,0,0,0,0.000000,0
600530,1787820006.0,6.0,0,0,0,0.000000,0
600531,1787820012.0,6.0,0,0,0,0.000000,0
600532,1787820018.0,6.0,0,0,0,0.000000,0
600533,1787820024.0,6.0,0,0,0,0.000000,0
600534,1787820030.0,6.0,0,0,0,0.000000,0
600535,1787820036.0,6.0,0,0,0,0.000000,0
600536,1787820042.0,6.0,0,0,0,0.000000,0
600537,1787820048.0,6.0,0,0,0,0.000000,0
600538,1787820054.0,6.0,0,0,0,0.000000,0
600539,1787820060.0,6.0,0,0,0,0.000000,0
600540,1787820066.0,6.0,0,0,0,0.000000,0
600541,1787820072.0,6.0,0,0,0,0.000000,0
600542,1787820078.0,6.0,0,0,0,0.000000,0
600543,1787820084.0,6.0,0,0,0,0.000000,0
600544,1787820090.001,6.000999927520752,0,0,0,0.000000,0
600545,1787820096.0,5.999000072479248,0,0,0,0.000000,0
600546,1787820102.0,6.0,0,0,0,0.000000,0
600547,1787820108.0,6.0,0,0,0,0.000000,0
600548,1787820114.0,6.0,0,0,0,0.000000,0
600549,1787820120.0,6.0,1,1,25323,0.126615,1
600550,1787820126.001,6.000999927520752,0,0,0,0.000000,0
600551,1787820132.0,5.999000072479248,0,0,0,0.000000,0
600552,1787820138.0,6.0,0,0,0,0.000000,0
600553,1787820144.0,6.0,0,0,0,0.000000,0
600554,1787820150.001,6.000999927520752,0,0,0,0.000000,0
600555,1787820156.0,5.999000072479248,0,0,0,0.000000,0
600556,1787820162.0,6.0,1,1,6772,0.033860,1
600557,1787820168.0,6.0,0,0,0,0.000000,0
600558,1787820174.0,6.0,0,0,0,0.000000,0
600559,1787820180.0,6.0,0,0,0,0.000000,0
600560,1787820186.0,6.0,0,0,0,0.000000,0
600561,1787820192.0,6.0,0,0,0,0.000000,0
600562,1787820198.0,6.0,0,0,0,0.000000,0
600563,1787820204.0,6.0,1,1,6772,0.033860,1
600564,1787820210.001,6.000999927520752,0,0,0,0.000000,0
600565,1787820216.0,5.999000072479248,0,0,0,0.000000,0
600566,1787820222.0,6.0,0,0,0,0.000000,0
600567,1787820228.0,6.0,0,0,0,0.000000,0
600568,1787820234.0,6.0,0,0,0,0.000000,0
600569,1787820240.001,6.000999927520752,0,0,0,0.000000,0
600570,1787820246.0,5.999000072479248,1,1,6772,0.033860,1
600571,1787820252.0,6.0,0,0,0,0.000000,0
600572,1787820258.001,6.000999927520752,0,0,0,0.000000,0
600573,1787820264.0,5.999000072479248,0,0,0,0.000000,0
600574,1787820270.0,6.0,0,0,0,0.000000,0
600575,1787820276.0,6.0,0,0,0,0.000000,0
600576,1787820282.0,6.0,0,0,0,0.000000,0
600577,1787820288.001,6.000999927520752,1,1,6771,0.033855,0
600578,1787820294.0,5.999000072479248,0,0,0,0.000000,0
600579,1787820300.001,6.000999927520752,0,0,0,0.000000,0
600580,1787820306.0,5.999000072479248,0,0,0,0.000000,0
600581,1787820312.001,6.000999927520752,0,0,0,0.000000,0
600582,1787820318.0,5.999000072479248,0,0,0,0.000000,0
600583,1787820324.0,6.0,0,0,0,0.000000,0
600584,1787820330.001,6.000999927520752,1,1,6772,0.033860,1
600585,1787820336.001,6.0,0,0,0,0.000000,0
600586,1787820342.0,5.999000072479248,0,0,0,0.000000,0
600587,1787820348.0,6.0,0,0,0,0.000000,0
600588,1787820354.0,6.0,0,0,0,0.000000,0
600589,1787820360.0,6.0,0,0,0,0.000000,0
600590,1787820366.0,6.0,0,0,0,0.000000,0
600591,1787820372.0,6.0,1,1,6772,0.033860,1
600592,1787820378.001,6.000999927520752,0,0,0,0.000000,0
600593,1787820384.0,5.999000072479248,0,0,0,0.000000,0
600594,1787820390.0,6.0,0,0,0,0.000000,0
600595,1787820396.0,6.0,0,0,0,0.000000,0
600596,1787820402.0,6.0,0,0,0,0.000000,0
600597,1787820408.001,6.000999927520752,0,0,0,0.000000,0
600598,1787820414.0,5.999000072479248,1,1,6798,0.033990,1
600599,1787820420.0,6.0,0,0,0,0.000000,0
600600,1787820426.0,6.0,0,0,0,0.000000,0
600601,1787820432.0,6.0,0,0,0,0.000000,0
600602,1787820438.0,6.0,0,0,0,0.000000,0
600603,1787820444.0,6.0,0,0,0,0.000000,0
600604,1787820450.001,6.000999927520752,0,0,0,0.000000,0
600605,1787820456.0,5.999000072479248,0,0,0,0.000000,0
600606,1787820462.0,6.0,0,0,0,0.000000,0
600607,1787820468.001,6.000999927520752,0,0,0,0.000000,0
600608,1787820474.0,5.999000072479248,0,0,0,0.000000,0
600609,1787820480.0,6.0,0,0,0,0.000000,0
600610,1787820486.0,6.0,0,0,0,0.000000,0
600611,1787820492.0,6.0,0,0,0,0.000000,0
600612,1787820498.001,6.000999927520752,0,0,0,0.000000,0
600613,1787820504.0,5.999000072479248,0,0,0,0.000000,0
600614,1787820510.001,6.000999927520752,0,0,0,0.000000,0
600615,1787820516.0,5.999000072479248,0,0,0,0.000000,0
600616,1787820522.0,6.0,0,0,0,0.000000,0
600617,1787820528.0,6.0,0,0,0,0.000000,0
600618,1787820534.0,6.0,0,0,0,0.000000,0
600619,1787820540.0,6.0,0,0,0,0.000000,0
600620,1787820546.0,6.0,0,0,0,0.000000,0
600621,1787820552.0,6.0,0,0,0,0.000000,0
600622,1787820558.0,6.0,1,1,18525,0.092625,1
600623,1787820564.0,6.0,0,0,0,0.000000,0
600624,1787820570.0,6.0,0,0,0,0.000000,0
600625,1787820576.001,6.000999927520752,0,0,0,0.000000,0
600626,1787820582.0,5.999000072479248,0,0,0,0.000000,0
600627,1787820588.0,6.0,0,0,0,0.000000,0
600628,1787820594.0,6.0,0,0,0,0.000000,0
600629,1787820600.001,6.000999927520752,0,0,0,0.000000,0
600630,1787820606.0,5.999000072479248,0,0,0,0.000000,0
600631,1787820612.0,6.0,0,0,0,0.000000,0
600632,1787820618.0,6.0,0,0,0,0.000000,0
600633,1787820624.0,6.0,0,0,0,0.000000,0
600634,1787820630.001,6.000999927520752,0,0,0,0.000000,0
600635,1787820636.001,6.0,0,0,0,0.000000,0
600636,1787820642.0,5.999000072479248,0,0,0,0.000000,0
600637,1787820648.0,6.0,0,0,0,0.000000,0
600638,1787820654.0,6.0,0,0,0,0.000000,0
600639,1787820660.0,6.0,0,0,0,0.000000,0
600640,1787820666.001,6.000999927520752,0,0,0,0.000000,0
600641,1787820672.001,6.0,0,0,0,0.000000,0
600642,1787820678.0,5.999000072479248,0,0,0,0.000000,0
600643,1787820684.0,6.0,1,1,18524,0.092620,1
600644,1787820690.0,6.0,0,0,0,0.000000,0
600645,1787820696.0,6.0,0,0,0,0.000000,0
600646,1787820702.001,6.000999927520752,0,0,0,0.000000,0
600647,1787820708.0,5.999000072479248,0,0,0,0.000000,0
600648,1787820714.0,6.0,0,0,0,0.000000,0
600649,1787820720.0,6.0,0,0,0,0.000000,0
600650,1787820726.0,6.0,0,0,0,0.000000,0
600651,1787820732.0,6.0,0,0,0,0.000000,0
600652,1787820738.001,6.000999927520752,0,0,0,0.000000,0
600653,1787820744.0,5.999000072479248,0,0,0,0.000000,0
600654,1787820750.0,6.0,0,0,0,0.000000,0
600655,1787820756.001,6.000999927520752,0,0,0,0.000000,0
600656,1787820762.001,6.0,0,0,0,0.000000,0
600657,1787820768.0,5.999000072479248,0,0,0,0.000000,0
600658,1787820774.0,6.0,0,0,0,0.000000,0
600659,1787820780.0,6.0,0,0,0,0.000000,0
600660,1787820786.001,6.000999927520752,0,0,0,0.000000,0
600661,1787820792.001,6.0,0,0,0,0.000000,0
600662,1787820798.001,6.0,0,0,0,0.000000,0
600663,1787820804.0,5.999000072479248,0,0,0,0.000000,0
600664,1787820810.0,6.0,0,0,0,0.000000,0
600665,1787820816.0,6.0,0,0,0,0.000000,0
600666,1787820822.0,6.0,0,0,0,0.000000,0
600667,1787820828.0,6.0,0,0,0,0.000000,0
600668,1787820834.0,6.0,0,0,0,0.000000,0
600669,1787820840.0,6.0,0,0,0,0.000000,0
600670,1787820846.001,6.000999927520752,0,0,0,0.000000,0
600671,1787820852.0,5.999000072479248,0,0,0,0.000000,0
600672,1787820858.0,6.0,0,0,0,0.000000,0
600673,1787820864.0,6.0,1,1,10357,0.051785,1
600674,1787820870.0,6.0,0,0,0,0.000000,0
600675,1787820876.0,6.0,0,0,0,0.000000,0
600676,1787820882.0,6.0,0,0,0,0.000000,0
600677,1787820888.0,6.0,0,0,0,0.000000,0
600678,1787820894.0,6.0,0,0,0,0.000000,0
600679,1787820900.0,6.0,0,0,0,0.000000,0
600680,1787820906.001,6.000999927520752,0,0,0,0.000000,0
600681,1787820912.0,5.999000072479248,0,0,0,0.000000,0
600682,1787820918.0,6.0,0,0,0,0.000000,0
600683,1787820924.0,6.0,0,0,0,0.000000,0
600684,1787820930.0,6.0,0,0,0,0.000000,0
600685,1787820936.0,6.0,0,0,0,0.000000,0
600686,1787820942.0,6.0,0,0,0,0.000000,0
600687,1787820948.0,6.0,0,0,0,0.000000,0
600688,1787820954.0,6.0,0,0,0,0.000000,0
600689,1787820960.0,6.0,0,0,0,0.000000,0
600690,1787820966.0,6.0,0,0,0,0.000000,0
600691,1787820972.0,6.0,0,0,0,0.000000,0
600692,1787820978.0,6.0,0,0,0,0.000000,0
600693,1787820984.0,6.0,0,0,0,0.000000,0
600694,1787820990.0,6.0,0,0,0,0.000000,0
600695,1787820996.0,6.0,0,0,0,0.000000,0
600696,1787821002.0,6.0,0,0,0,0.000000,0
600697,1787821008.0,6.0,0,0,0,0.000000,0
600698,1787821014.0,6.0,0,0,0,0.000000,0
600699,1787821020.0,6.0,0,0,0,0.000000,0
600700,1787821026.0,6.0,0,0,0,0.000000,0
600701,1787821032.0,6.0,0,0,0,0.000000,0
600702,1787821038.0,6.0,0,0,0,0.000000,0
600703,1787821044.0,6.0,0,0,0,0.000000,0
600704,1787821050.0,6.0,0,0,0,0.000000,0
600705,1787821056.0,6.0,0,0,0,0.000000,0
600706,1787821062.0,6.0,0,0,0,0.000000,0
600707,1787821068.0,6.0,0,0,0,0.000000,0
600708,1787821074.0,6.0,0,0,0,0.000000,0
600709,1787821080.0,6.0,0,0,0,0.000000,0
600710,1787821086.0,6.0,0,0,0,0.000000,0
600711,1787821092.0,6.0,0,0,0,0.000000,0
600712,1787821098.0,6.0,0,0,0,0.000000,0
600713,1787821104.0,6.0,0,0,0,0.000000,0
600714,1787821110.0,6.0,0,0,0,0.000000,0
600715,1787821116.0,6.0,0,0,0,0.000000,0
600716,1787821122.0,6.0,0,0,0,0.000000,0
600717,1787821128.0,6.0,0,0,0,0.000000,0
600718,1787821134.0,6.0,0,0,0,0.000000,0
600719,1787821140.001,6.000999927520752,0,0,0,0.000000,0
600720,1787821146.0,5.999000072479248,0,0,0,0.000000,0
600721,1787821152.0,6.0,0,0,0,0.000000,0
600722,1787821158.0,6.0,0,0,0,0.000000,0
600723,1787821164.0,6.0,0,0,0,0.000000,0
600724,1787821170.0,6.0,0,0,0,0.000000,0
600725,1787821176.0,6.0,0,0,0,0.000000,0
600726,1787821182.001,6.000999927520752,0,0,0,0.000000,0
600727,1787821188.0,5.999000072479248,0,0,0,0.000000,0
600728,1787821194.0,6.0,0,0,0,0.000000,0
600729,1787821200.001,6.000999927520752,0,0,0,0.000000,0
600730,1787821206.001,6.0,0,0,0,0.000000,0
600731,1787821212.001,6.0,0,0,0,0.000000,0
600732,1787821218.0,5.999000072479248,0,0,0,0.000000,0
600733,1787821224.0,6.0,0,0,0,0.000000,0
600734,1787821230.0,6.0,0,0,0,0.000000,0
600735,1787821236.0,6.0,0,0,0,0.000000,0
600736,1787821242.0,6.0,0,0,0,0.000000,0
600737,1787821248.001,6.000999927520752,0,0,0,0.000000,0
600738,1787821254.001,6.0,0,0,0,0.000000,0
600739,1787821260.0,5.999000072479248,0,0,0,0.000000,0
600740,1787821266.0,6.0,0,0,0,0.000000,0
600741,1787821272.0,6.0,0,0,0,0.000000,0
600742,1787821278.0,6.0,0,0,0,0.000000,0
600743,1787821284.001,6.000999927520752,0,0,0,0.000000,0
600744,1787821290.0,5.999000072479248,0,0,0,0.000000,0
600745,1787821296.0,6.0,0,0,0,0.000000,0
600746,1787821302.0,6.0,0,0,0,0.000000,0
600747,1787821308.001,6.000999927520752,0,0,0,0.000000,0
600748,1787821314.0,5.999000072479248,0,0,0,0.000000,0
600749,1787821320.0,6.0,0,0,0,0.000000,0
600750,1787821326.001,6.000999927520752,0,0,0,0.000000,0
600751,1787821332.0,5.999000072479248,0,0,0,0.000000,0
600752,1787821338.0,6.0,0,0,0,0.000000,0
600753,1787821344.0,6.0,0,0,0,0.000000,0
600754,1787821350.0,6.0,1,1,13818,0.069090,1
600755,1787821356.0,6.0,0,0,0,0.000000,0
600756,1787821362.001,6.000999927520752,0,0,0,0.000000,0
600757,1787821368.0,5.999000072479248,0,0,0,0.000000,0
600758,1787821374.0,6.0,0,0,0,0.000000,0
600759,1787821380.0,6.0,0,0,0,0.000000,0
600760,1787821386.0,6.0,0,0,0,0.000000,0
600761,1787821392.0,6.0,0,0,0,0.000000,0
600762,1787821398.001,6.000999927520752,0,0,0,0.000000,0
600763,1787821404.0,5.999000072479248,0,0,0,0.000000,0
600764,1787821410.0,6.0,0,0,0,0.000000,0
600765,1787821416.001,6.000999927520752,0,0,0,0.000000,0
600766,1787821422.0,5.999000072479248,0,0,0,0.000000,0
600767,1787821428.0,6.0,0,0,0,0.000000,0
600768,1787821434.0,6.0,0,0,0,0.000000,0
600769,1787821440.0,6.0,0,0,0,0.000000,0
600770,1787821446.0,6.0,0,0,0,0.000000,0
600771,1787821452.0,6.0,0,0,0,0.000000,0
600772,1787821458.0,6.0,0,0,0,0.000000,0
600773,1787821464.001,6.000999927520752,0,0,0,0.000000,0
600774,1787821470.0,5.999000072479248,0,0,0,0.000000,0
600775,1787821476.0,6.0,0,0,0,0.000000,0
600776,1787821482.0,6.0,0,0,0,0.000000,0
600777,1787821488.0,6.0,0,0,0,0.000000,0
600778,1787821494.0,6.0,0,0,0,0.000000,0
600779,1787821500.0,6.0,0,0,0,0.000000,0
600780,1787821506.0,6.0,0,0,0,0.000000,0
600781,1787821512.0,6.0,0,0,0,0.000000,0
600782,1787821518.0,6.0,0,0,0,0.000000,0
600783,1787821524.0,6.0,0,0,0,0.000000,0
600784,1787821530.0,6.0,0,0,0,0.000000,0
600785,1787821536.0,6.0,0,0,0,0.000000,0
600786,1787821542.0,6.0,0,0,0,0.000000,0
600787,1787821548.001,6.000999927520752,0,0,0,0.000000,0
600788,1787821554.0,5.999000072479248,0,0,0,0.000000,0
600789,1787821560.0,6.0,0,0,0,0.000000,0
600790,1787821566.0,6.0,0,0,0,0.000000,0
600791,1787821572.0,6.0,0,0,0,0.000000,0
600792,1787821578.0,6.0,0,0,0,0.000000,0
600793,1787821584.0,6.0,0,0,0,0.000000,0
600794,1787821590.0,6.0,0,0,0,0.000000,0
600795,1787821596.0,6.0,0,0,0,0.000000,0
600796,1787821602.0,6.0,0,0,0,0.000000,0
600797,1787821608.0,6.0,0,0,0,0.000000,0
600798,1787821614.0,6.0,0,0,0,0.000000,0
600799,1787821620.0,6.0,0,0,0,0.000000,0
600800,1787821626.0,6.0,0,0,0,0.000000,0
600801,1787821632.0,6.0,0,0,0,0.000000,0
600802,1787821638.001,6.000999927520752,0,0,0,0.000000,0
600803,1787821644.001,6.0,0,0,0,0.000000,0
600804,1787821650.0,5.999000072479248,0,0,0,0.000000,0
600805,1787821656.0,6.0,0,0,0,0.000000,0
600806,1787821662.0,6.0,0,0,0,0.000000,0
600807,1787821668.001,6.000999927520752,0,0,0,0.000000,0
600808,1787821674.001,6.0,0,0,0,0.000000,0
600809,1787821680.0,5.999000072479248,0,0,0,0.000000,0
600810,1787821686.001,6.000999927520752,0,0,0,0.000000,0
600811,1787821692.0,5.999000072479248,0,0,0,0.000000,0
600812,1787821698.0,6.0,0,0,0,0.000000,0
600813,1787821704.0,6.0,0,0,0,0.000000,0
600814,1787821710.001,6.000999927520752,0,0,0,0.000000,0
600815,1787821716.0,5.999000072479248,1,1,216349,1.081745,1
600816,1787821722.001,6.000999927520752,0,0,0,0.000000,0
600817,1787821728.0,5.999000072479248,0,0,0,0.000000,0
600818,1787821734.0,6.0,0,0,0,0.000000,0
600819,1787821740.0,6.0,0,0,0,0.000000,0
600820,1787821746.001,6.000999927520752,0,0,0,0.000000,0
600821,1787821752.0,5.999000072479248,0,0,0,0.000000,0
600822,1787821758.0,6.0,0,0,0,0.000000,0
600823,1787821764.0,6.0,0,0,0,0.000000,0
600824,1787821770.0,6.0,0,0,0,0.000000,0
600825,1787821776.001,6.000999927520752,0,0,0,0.000000,0
600826,1787821782.0,5.999000072479248,0,0,0,0.000000,0
600827,1787821788.0,6.0,0,0,0,0.000000,0
600828,1787821794.0,6.0,0,0,0,0.000000,0
600829,1787821800.0,6.0,0,0,0,0.000000,0
600830,1787821806.0,6.0,0,0,0,0.000000,0
600831,1787821812.0,6.0,0,0,0,0.000000,0
600832,1787821818.0,6.0,0,0,0,0.000000,0
600833,1787821824.0,6.0,0,0,0,0.000000,0
600834,1787821830.001,6.000999927520752,0,0,0,0.000000,0
600835,1787821836.0,5.999000072479248,0,0,0,0.000000,0
600836,1787821842.0,6.0,0,0,0,0.000000,0
600837,1787821848.0,6.0,0,0,0,0.000000,0
600838,1787821854.001,6.000999927520752,0,0,0,0.000000,0
600839,1787821860.0,5.999000072479248,0,0,0,0.000000,0
600840,1787821866.0,6.0,0,0,0,0.000000,0
600841,1787821872.0,6.0,0,0,0,0.000000,0
600842,1787821878.001,6.000999927520752,1,1,231780,1.158900,1
600843,1787821884.0,5.999000072479248,0,0,0,0.000000,0
600844,1787821890.0,6.0,0,0,0,0.000000,0
600845,1787821896.001,6.000999927520752,0,0,0,0.000000,0
600846,1787821902.0,5.999000072479248,0,0,0,0.000000,0
600847,1787821908.0,6.0,0,0,0,0.000000,0
600848,1787821914.0,6.0,0,0,0,0.000000,0
600849,1787821920.001,6.000999927520752,0,0,0,0.000000,0
600850,1787821926.0,5.999000072479248,0,0,0,0.000000,0
600851,1787821932.0,6.0,0,0,0,0.000000,0
600852,1787821938.0,6.0,0,0,0,0.000000,0
600853,1787821944.0,6.0,0,0,0,0.000000,0
600854,1787821950.0,6.0,0,0,0,0.000000,0
600855,1787821956.0,6.0,0,0,0,0.000000,0
600856,1787821962.0,6.0,0,0,0,0.000000,0
600857,1787821974.0,12.0,0,0,0,0.000000,0
600858,1787821980.001,6.000999927520752,0,0,0,0.000000,0
600859,1787821986.0,5.999000072479248,0,0,0,0.000000,0
600860,1787821992.001,6.000999927520752,0,0,0,0.000000,0
600861,1787821998.001,6.0,0,0,0,0.000000,0
600862,1787822004.0,5.999000072479248,0,0,0,0.000000,0
600863,1787822010.001,6.000999927520752,0,0,0,0.000000,0
600864,1787822016.0,5.999000072479248,0,0,0,0.000000,0
600865,1787822022.0,6.0,0,0,0,0.000000,0
600866,1787822028.0,6.0,0,0,0,0.000000,0
600867,1787822034.0,6.0,1,1,231784,1.158920,1
600868,1787822040.0,6.0,0,0,0,0.000000,0
600869,1787822046.0,6.0,0,0,0,0.000000,0
600870,1787822052.0,6.0,0,0,0,0.000000,0
600871,1787822058.0,6.0,0,0,0,0.000000,0
600872,1787822064.001,6.000999927520752,0,0,0,0.000000,0
600873,1787822070.0,5.999000072479248,0,0,0,0.000000,0
600874,1787822076.0,6.0,0,0,0,0.000000,0
600875,1787822082.0,6.0,0,0,0,0.000000,0
600876,1787822088.0,6.0,0,0,0,0.000000,0
600877,1787822094.0,6.0,0,0,0,0.000000,0
600878,1787822100.0,6.0,0,0,0,0.000000,0
600879,1787822106.0,6.0,0,0,0,0.000000,0
600880,1787822112.0,6.0,0,0,0,0.000000,0
600881,1787822118.0,6.0,0,0,0,0.000000,0
600882,1787822124.0,6.0,0,0,0,0.000000,0
600883,1787822130.0,6.0,0,0,0,0.000000,0
600884,1787822136.0,6.0,0,0,0,0.000000,0
600885,1787822142.0,6.0,0,0,0,0.000000,0
600886,1787822148.0,6.0,0,0,0,0.000000,0
600887,1787822154.0,6.0,0,0,0,0.000000,0
600888,1787822160.0,6.0,0,0,0,0.000000,0
600889,1787822166.0,6.0,0,0,0,0.000000,0
600890,1787822172.001,6.000999927520752,0,0,0,0.000000,0
600891,1787822178.001,6.0,0,0,0,0.000000,0
600892,1787822184.001,6.0,0,0,0,0.000000,0
600893,1787822190.0,5.999000072479248,0,0,0,0.000000,0
600894,1787822196.0,6.0,1,1,231785,1.158925,1
600895,1787822202.001,6.000999927520752,0,0,0,0.000000,0
600896,1787822208.0,5.999000072479248,0,0,0,0.000000,0
600897,1787822214.0,6.0,0,0,0,0.000000,0
600898,1787822220.0,6.0,0,0,0,0.000000,0
600899,1787822226.0,6.0,0,0,0,0.000000,0
600900,1787822232.0,6.0,0,0,0,0.000000,0
600901,1787822238.0,6.0,0,0,0,0.000000,0
600902,1787822244.0,6.0,0,0,0,0.000000,0
600903,1787822250.0,6.0,0,0,0,0.000000,0
600904,1787822256.0,6.0,0,0,0,0.000000,0
600905,1787822262.0,6.0,0,0,0,0.000000,0
600906,1787822268.0,6.0,0,0,0,0.000000,0
600907,1787822274.0,6.0,0,0,0,0.000000,0
600908,1787822280.001,6.000999927520752,0,0,0,0.000000,0
600909,1787822286.0,5.999000072479248,0,0,0,0.000000,0
600910,1787822292.0,6.0,0,0,0,0.000000,0
600911,1787822298.0,6.0,0,0,0,0.000000,0
600912,1787822304.001,6.000999927520752,0,0,0,0.000000,0
600913,1787822310.0,5.999000072479248,0,0,0,0.000000,0
600914,1787822316.0,6.0,0,0,0,0.000000,0
600915,1787822322.0,6.0,0,0,0,0.000000,0
600916,1787822328.0,6.0,0,0,0,0.000000,0
600917,1787822334.001,6.000999927520752,0,0,0,0.000000,0
600918,1787822340.0,5.999000072479248,0,0,0,0.000000,0
600919,1787822346.0,6.0,0,0,0,0.000000,0
600920,1787822352.0,6.0,1,1,231781,1.158905,1
600921,1787822358.0,6.0,0,0,0,0.000000,0
600922,1787822364.0,6.0,0,0,0,0.000000,0
600923,1787822370.0,6.0,0,0,0,0.000000,0
600924,1787822376.0,6.0,0,0,0,0.000000,0
600925,1787822382.0,6.0,0,0,0,0.000000,0
600926,1787822388.0,6.0,0,0,0,0.000000,0
600927,1787822394.001,6.000999927520752,0,0,0,0.000000,0
600928,1787822400.0,5.999000072479248,1,1,8229,0.041145,1
600929,1787822406.0,6.0,0,0,0,0.000000,0
600930,1787822412.0,6.0,0,0,0,0.000000,0
600931,1787822418.0,6.0,0,0,0,0.000000,0
600932,1787822424.0,6.0,0,0,0,0.000000,0
600933,1787822430.0,6.0,0,0,0,0.000000,0
600934,1787822436.001,6.000999927520752,0,0,0,0.000000,0
600935,1787822442.001,6.0,0,0,0,0.000000,0
600936,1787822448.0,5.999000072479248,0,0,0,0.000000,0
600937,1787822454.0,6.0,0,0,0,0.000000,0
600938,1787822460.0,6.0,1,1,24549,0.122745,1
600939,1787822466.0,6.0,0,0,0,0.000000,0
600940,1787822472.001,6.000999927520752,0,0,0,0.000000,0
600941,1787822478.0,5.999000072479248,0,0,0,0.000000,0
600942,1787822484.0,6.0,0,0,0,0.000000,0
600943,1787822490.0,6.0,0,0,0,0.000000,0
600944,1787822496.0,6.0,0,0,0,0.000000,0
600945,1787822502.0,6.0,0,0,0,0.000000,0
600946,1787822508.001,6.000999927520752,2,2,256252,1.281260,2
600947,1787822514.0,5.999000072479248,0,0,0,0.000000,0
600948,1787822520.0,6.0,0,0,0,0.000000,0
600949,1787822526.0,6.0,0,0,0,0.000000,0
600950,1787822532.001,6.000999927520752,0,0,0,0.000000,0
