height,ts,gap_s,txs,counted_txs,bytes,fullness,fee_speck
621786,1787947644.0,6.0,0,0,0,0.000000,0
621787,1787947650.0,6.0,0,0,0,0.000000,0
621788,1787947656.001,6.000999927520752,0,0,0,0.000000,0
621789,1787947662.0,5.999000072479248,0,0,0,0.000000,0
621790,1787947668.0,6.0,0,0,0,0.000000,0
621791,1787947674.0,6.0,0,0,0,0.000000,0
621792,1787947680.0,6.0,0,0,0,0.000000,0
621793,1787947686.0,6.0,0,0,0,0.000000,0
621794,1787947692.0,6.0,0,0,0,0.000000,0
621795,1787947698.0,6.0,0,0,0,0.000000,0
621796,1787947704.001,6.000999927520752,0,0,0,0.000000,0
621797,1787947710.0,5.999000072479248,0,0,0,0.000000,0
621798,1787947716.0,6.0,0,0,0,0.000000,0
621799,1787947722.0,6.0,0,0,0,0.000000,0
621800,1787947728.0,6.0,0,0,0,0.000000,0
621801,1787947734.0,6.0,0,0,0,0.000000,0
621802,1787947740.001,6.000999927520752,0,0,0,0.000000,0
621803,1787947746.0,5.999000072479248,0,0,0,0.000000,0
621804,1787947752.0,6.0,0,0,0,0.000000,0
621805,1787947758.001,6.000999927520752,0,0,0,0.000000,0
621806,1787947764.0,5.999000072479248,0,0,0,0.000000,0
621807,1787947770.0,6.0,0,0,0,0.000000,0
621808,1787947776.001,6.000999927520752,0,0,0,0.000000,0
621809,1787947782.0,5.999000072479248,0,0,0,0.000000,0
621810,1787947788.0,6.0,0,0,0,0.000000,0
621811,1787947794.001,6.000999927520752,0,0,0,0.000000,0
621812,1787947800.0,5.999000072479248,0,0,0,0.000000,0
621813,1787947806.001,6.000999927520752,0,0,0,0.000000,0
621814,1787947812.0,5.999000072479248,0,0,0,0.000000,0
621815,1787947818.0,6.0,0,0,0,0.000000,0
621816,1787947824.0,6.0,0,0,0,0.000000,0
621817,1787947830.0,6.0,0,0,0,0.000000,0
621818,1787947836.001,6.000999927520752,0,0,0,0.000000,0
621819,1787947842.0,5.999000072479248,0,0,0,0.000000,0
621820,1787947848.001,6.000999927520752,0,0,0,0.000000,0
621821,1787947854.0,5.999000072479248,1,1,4979,0.004979,1
621822,1787947860.0,6.0,0,0,0,0.000000,0
621823,1787947866.0,6.0,0,0,0,0.000000,0
621824,1787947872.001,6.000999927520752,0,0,0,0.000000,0
621825,1787947878.0,5.999000072479248,0,0,0,0.000000,0
621826,1787947884.001,6.000999927520752,0,0,0,0.000000,0
621827,1787947890.001,6.0,0,0,0,0.000000,0
621828,1787947896.0,5.999000072479248,0,0,0,0.000000,0
621829,1787947902.0,6.0,0,0,0,0.000000,0
621830,1787947908.0,6.0,0,0,0,0.000000,0
621831,1787947914.0,6.0,0,0,0,0.000000,0
621832,1787947920.001,6.000999927520752,0,0,0,0.000000,0
621833,1787947926.0,5.999000072479248,0,0,0,0.000000,0
621834,1787947932.0,6.0,0,0,0,0.000000,0
621835,1787947938.0,6.0,0,0,0,0.000000,0
621836,1787947944.0,6.0,0,0,0,0.000000,0
621837,1787947950.0,6.0,0,0,0,0.000000,0
621838,1787947956.001,6.000999927520752,0,0,0,0.000000,0
621839,1787947962.0,5.999000072479248,0,0,0,0.000000,0
621840,1787947968.0,6.0,0,0,0,0.000000,0
621841,1787947974.001,6.000999927520752,0,0,0,0.000000,0
621842,1787947980.0,5.999000072479248,0,0,0,0.000000,0
621843,1787947986.0,6.0,0,0,0,0.000000,0
621844,1787947992.001,6.000999927520752,0,0,0,0.000000,0
621845,1787947998.0,5.999000072479248,0,0,0,0.000000,0
621846,1787948004.001,6.000999927520752,0,0,0,0.000000,0
621847,1787948010.0,5.999000072479248,0,0,0,0.000000,0
621848,1787948016.0,6.0,0,0,0,0.000000,0
621849,1787948022.0,6.0,0,0,0,0.000000,0
621850,1787948028.001,6.000999927520752,0,0,0,0.000000,0
621851,1787948034.0,5.999000072479248,0,0,0,0.000000,0
621852,1787948040.0,6.0,0,0,0,0.000000,0
621853,1787948046.0,6.0,0,0,0,0.000000,0
621854,1787948052.0,6.0,0,0,0,0.000000,0
621855,1787948058.001,6.000999927520752,0,0,0,0.000000,0
621856,1787948064.001,6.0,0,0,0,0.000000,0
621857,1787948070.0,5.999000072479248,0,0,0,0.000000,0
621858,1787948076.0,6.0,0,0,0,0.000000,0
621859,1787948082.0,6.0,0,0,0,0.000000,0
621860,1787948088.001,6.000999927520752,0,0,0,0.000000,0
621861,1787948094.0,5.999000072479248,0,0,0,0.000000,0
621862,1787948100.0,6.0,0,0,0,0.000000,0
621863,1787948106.0,6.0,0,0,0,0.000000,0
621864,1787948112.0,6.0,0,0,0,0.000000,0
621865,1787948118.001,6.000999927520752,0,0,0,0.000000,0
621866,1787948124.0,5.999000072479248,1,1,9181,0.009181,1
621867,1787948130.0,6.0,0,0,0,0.000000,0
621868,1787948136.0,6.0,0,0,0,0.000000,0
621869,1787948142.0,6.0,0,0,0,0.000000,0
621870,1787948148.0,6.0,0,0,0,0.000000,0
621871,1787948154.0,6.0,0,0,0,0.000000,0
621872,1787948160.0,6.0,0,0,0,0.000000,0
621873,1787948166.0,6.0,0,0,0,0.000000,0
621874,1787948172.0,6.0,0,0,0,0.000000,0
621875,1787948178.0,6.0,0,0,0,0.000000,0
621876,1787948184.0,6.0,0,0,0,0.000000,0
621877,1787948190.0,6.0,0,0,0,0.000000,0
621878,1787948196.0,6.0,0,0,0,0.000000,0
621879,1787948202.0,6.0,0,0,0,0.000000,0
621880,1787948208.0,6.0,1,1,4045,0.004045,1
621881,1787948214.0,6.0,0,0,0,0.000000,0
621882,1787948220.001,6.000999927520752,0,0,0,0.000000,0
621883,1787948226.0,5.999000072479248,0,0,0,0.000000,0
621884,1787948232.0,6.0,0,0,0,0.000000,0
621885,1787948238.0,6.0,0,0,0,0.000000,0
621886,1787948244.0,6.0,0,0,0,0.000000,0
621887,1787948250.0,6.0,0,0,0,0.000000,0
621888,1787948256.0,6.0,0,0,0,0.000000,0
621889,1787948262.0,6.0,0,0,0,0.000000,0
621890,1787948268.0,6.0,0,0,0,0.000000,0
621891,1787948274.0,6.0,0,0,0,0.000000,0
621892,1787948280.0,6.0,0,0,0,0.000000,0
621893,1787948286.0,6.0,1,1,709,0.000709,1
621894,1787948292.0,6.0,0,0,0,0.000000,0
621895,1787948298.0,6.0,0,0,0,0.000000,0
621896,1787948304.001,6.000999927520752,0,0,0,0.000000,0
621897,1787948310.0,5.999000072479248,0,0,0,0.000000,0
621898,1787948316.0,6.0,0,0,0,0.000000,0
621899,1787948322.0,6.0,0,0,0,0.000000,0
621900,1787948328.0,6.0,0,0,0,0.000000,0
621901,1787948334.0,6.0,0,0,0,0.000000,0
621902,1787948340.0,6.0,0,0,0,0.000000,0
621903,1787948346.0,6.0,0,0,0,0.000000,0
621904,1787948352.0,6.0,0,0,0,0.000000,0
621905,1787948358.001,6.000999927520752,0,0,0,0.000000,0
621906,1787948364.0,5.999000072479248,0,0,0,0.000000,0
621907,1787948370.0,6.0,0,0,0,0.000000,0
621908,1787948376.0,6.0,0,0,0,0.000000,0
621909,1787948382.001,6.000999927520752,0,0,0,0.000000,0
621910,1787948388.0,5.999000072479248,0,0,0,0.000000,0
621911,1787948394.0,6.0,0,0,0,0.000000,0
621912,1787948400.0,6.0,0,0,0,0.000000,0
621913,1787948406.0,6.0,0,0,0,0.000000,0
621914,1787948412.0,6.0,0,0,0,0.000000,0
621915,1787948418.0,6.0,0,0,0,0.000000,0
621916,1787948424.0,6.0,0,0,0,0.000000,0
621917,1787948430.0,6.0,0,0,0,0.000000,0
621918,1787948436.001,6.000999927520752,0,0,0,0.000000,0
621919,1787948442.001,6.0,0,0,0,0.000000,0
621920,1787948448.0,5.999000072479248,0,0,0,0.000000,0
621921,1787948454.0,6.0,0,0,0,0.000000,0
621922,1787948460.0,6.0,0,0,0,0.000000,0
621923,1787948466.0,6.0,0,0,0,0.000000,0
621924,1787948472.001,6.000999927520752,0,0,0,0.000000,0
621925,1787948478.0,5.999000072479248,0,0,0,0.000000,0
621926,1787948484.0,6.0,0,0,0,0.000000,0
621927,1787948490.0,6.0,0,0,0,0.000000,0
621928,1787948496.0,6.0,0,0,0,0.000000,0
621929,1787948502.0,6.0,0,0,0,0.000000,0
621930,1787948508.0,6.0,0,0,0,0.000000,0
621931,1787948514.0,6.0,0,0,0,0.000000,0
621932,1787948520.001,6.000999927520752,0,0,0,0.000000,0
621933,1787948526.0,5.999000072479248,0,0,0,0.000000,0
621934,1787948532.0,6.0,0,0,0,0.000000,0
621935,1787948538.0,6.0,0,0,0,0.000000,0
621936,1787948544.001,6.000999927520752,0,0,0,0.000000,0
621937,1787948550.0,5.999000072479248,0,0,0,0.000000,0
621938,1787948556.0,6.0,0,0,0,0.000000,0
621939,1787948562.0,6.0,0,0,0,0.000000,0
621940,1787948568.0,6.0,0,0,0,0.000000,0
621941,1787948574.0,6.0,0,0,0,0.000000,0
621942,1787948580.001,6.000999927520752,0,0,0,0.000000,0
621943,1787948586.001,6.0,0,0,0,0.000000,0
621944,1787948592.0,5.999000072479248,0,0,0,0.000000,0
621945,1787948598.0,6.0,0,0,0,0.000000,0
621946,1787948604.0,6.0,0,0,0,0.000000,0
621947,1787948610.0,6.0,0,0,0,0.000000,0
621948,1787948616.0,6.0,0,0,0,0.000000,0
621949,1787948622.0,6.0,0,0,0,0.000000,0
621950,1787948628.0,6.0,0,0,0,0.000000,0
621951,1787948634.0,6.0,0,0,0,0.000000,0
621952,1787948640.0,6.0,0,0,0,0.000000,0
621953,1787948646.0,6.0,0,0,0,0.000000,0
621954,1787948652.0,6.0,0,0,0,0.000000,0
621955,1787948658.0,6.0,0,0,0,0.000000,0
621956,1787948664.0,6.0,0,0,0,0.000000,0
621957,1787948670.0,6.0,0,0,0,0.000000,0
621958,1787948676.0,6.0,0,0,0,0.000000,0
621959,1787948682.0,6.0,0,0,0,0.000000,0
621960,1787948688.0,6.0,0,0,0,0.000000,0
621961,1787948694.0,6.0,0,0,0,0.000000,0
621962,1787948700.0,6.0,0,0,0,0.000000,0
621963,1787948706.0,6.0,0,0,0,0.000000,0
621964,1787948712.0,6.0,0,0,0,0.000000,0
621965,1787948718.0,6.0,0,0,0,0.000000,0
621966,1787948724.0,6.0,0,0,0,0.000000,0
621967,1787948730.0,6.0,0,0,0,0.000000,0
621968,1787948736.001,6.000999927520752,0,0,0,0.000000,0
621969,1787948742.0,5.999000072479248,0,0,0,0.000000,0
621970,1787948748.0,6.0,0,0,0,0.000000,0
621971,1787948754.0,6.0,0,0,0,0.000000,0
621972,1787948760.0,6.0,0,0,0,0.000000,0
621973,1787948766.0,6.0,0,0,0,0.000000,0
621974,1787948772.001,6.000999927520752,0,0,0,0.000000,0
621975,1787948778.0,5.999000072479248,0,0,0,0.000000,0
621976,1787948784.0,6.0,0,0,0,0.000000,0
621977,1787948790.0,6.0,0,0,0,0.000000,0
621978,1787948796.0,6.0,0,0,0,0.000000,0
621979,1787948802.0,6.0,0,0,0,0.000000,0
621980,1787948808.001,6.000999927520752,0,0,0,0.000000,0
621981,1787948814.0,5.999000072479248,0,0,0,0.000000,0
621982,1787948820.0,6.0,0,0,0,0.000000,0
621983,1787948826.0,6.0,0,0,0,0.000000,0
621984,1787948832.0,6.0,0,0,0,0.000000,0
621985,1787948838.001,6.000999927520752,1,1,4096,0.004096,1
621986,1787948844.0,5.999000072479248,0,0,0,0.000000,0
621987,1787948850.0,6.0,0,0,0,0.000000,0
621988,1787948856.0,6.0,0,0,0,0.000000,0
621989,1787948862.0,6.0,0,0,0,0.000000,0
621990,1787948868.0,6.0,0,0,0,0.000000,0
621991,1787948874.0,6.0,0,0,0,0.000000,0
621992,1787948880.0,6.0,0,0,0,0.000000,0
621993,1787948886.0,6.0,0,0,0,0.000000,0
621994,1787948892.0,6.0,0,0,0,0.000000,0
621995,1787948898.0,6.0,0,0,0,0.000000,0
621996,1787948904.001,6.000999927520752,0,0,0,0.000000,0
621997,1787948910.0,5.999000072479248,0,0,0,0.000000,0
621998,1787948916.0,6.0,0,0,0,0.000000,0
621999,1787948922.0,6.0,0,0,0,0.000000,0
622000,1787948928.0,6.0,0,0,0,0.000000,0
622001,1787948934.0,6.0,0,0,0,0.000000,0
622002,1787948940.0,6.0,0,0,0,0.000000,0
622003,1787948946.0,6.0,0,0,0,0.000000,0
622004,1787948952.001,6.000999927520752,0,0,0,0.000000,0
622005,1787948958.0,5.999000072479248,0,0,0,0.000000,0
622006,1787948964.0,6.0,1,1,18525,0.018525,1
622007,1787948970.0,6.0,0,0,0,0.000000,0
622008,1787948976.0,6.0,0,0,0,0.000000,0
622009,1787948982.0,6.0,0,0,0,0.000000,0
622010,1787948988.001,6.000999927520752,0,0,0,0.000000,0
622011,1787948994.0,5.999000072479248,0,0,0,0.000000,0
622012,1787949000.0,6.0,0,0,0,0.000000,0
622013,1787949006.0,6.0,0,0,0,0.000000,0
622014,1787949012.0,6.0,1,1,18524,0.018524,1
622015,1787949018.001,6.000999927520752,0,0,0,0.000000,0
622016,1787949024.0,5.999000072479248,0,0,0,0.000000,0
622017,1787949030.0,6.0,0,0,0,0.000000,0
622018,1787949036.0,6.0,0,0,0,0.000000,0
622019,1787949042.0,6.0,0,0,0,0.000000,0
622020,1787949048.0,6.0,1,1,18525,0.018525,1
622021,1787949054.0,6.0,0,0,0,0.000000,0
622022,1787949060.0,6.0,0,0,0,0.000000,0
622023,1787949066.0,6.0,0,0,0,0.000000,0
622024,1787949072.0,6.0,0,0,0,0.000000,0
622025,1787949078.0,6.0,1,1,3814,0.003814,1
622026,1787949084.0,6.0,0,0,0,0.000000,0
622027,1787949090.0,6.0,0,0,0,0.000000,0
622028,1787949096.0,6.0,0,0,0,0.000000,0
622029,1787949102.0,6.0,0,0,0,0.000000,0
622030,1787949108.001,6.000999927520752,0,0,0,0.000000,0
622031,1787949114.001,6.0,0,0,0,0.000000,0
622032,1787949120.0,5.999000072479248,0,0,0,0.000000,0
622033,1787949126.0,6.0,0,0,0,0.000000,0
622034,1787949132.0,6.0,0,0,0,0.000000,0
622035,1787949138.0,6.0,0,0,0,0.000000,0
622036,1787949144.001,6.000999927520752,0,0,0,0.000000,0
622037,1787949150.0,5.999000072479248,0,0,0,0.000000,0
622038,1787949156.001,6.000999927520752,0,0,0,0.000000,0
622039,1787949162.0,5.999000072479248,0,0,0,0.000000,0
622040,1787949168.0,6.0,0,0,0,0.000000,0
622041,1787949174.0,6.0,0,0,0,0.000000,0
622042,1787949180.0,6.0,1,1,18524,0.018524,1
622043,1787949186.0,6.0,0,0,0,0.000000,0
622044,1787949192.0,6.0,0,0,0,0.000000,0
622045,1787949198.001,6.000999927520752,0,0,0,0.000000,0
622046,1787949204.0,5.999000072479248,0,0,0,0.000000,0
622047,1787949210.0,6.0,0,0,0,0.000000,0
622048,1787949216.0,6.0,1,1,13374,0.013374,1
622049,1787949222.001,6.000999927520752,0,0,0,0.000000,0
622050,1787949228.0,5.999000072479248,0,0,0,0.000000,0
622051,1787949234.0,6.0,0,0,0,0.000000,0
622052,1787949240.0,6.0,0,0,0,0.000000,0
622053,1787949246.001,6.000999927520752,0,0,0,0.000000,0
622054,1787949252.0,5.999000072479248,0,0,0,0.000000,0
622055,1787949258.001,6.000999927520752,0,0,0,0.000000,0
622056,1787949264.0,5.999000072479248,0,0,0,0.000000,0
622057,1787949270.0,6.0,0,0,0,0.000000,0
622058,1787949276.0,6.0,0,0,0,0.000000,0
622059,1787949282.0,6.0,0,0,0,0.000000,0
622060,1787949288.0,6.0,0,0,0,0.000000,0
622061,1787949294.001,6.000999927520752,1,1,13374,0.013374,1
622062,1787949300.001,6.0,0,0,0,0.000000,0
622063,1787949306.0,5.999000072479248,0,0,0,0.000000,0
622064,1787949312.001,6.000999927520752,1,1,18525,0.018525,1
622065,1787949318.0,5.999000072479248,1,1,13373,0.013373,1
622066,1787949324.0,6.0,0,0,0,0.000000,0
622067,1787949330.0,6.0,0,0,0,0.000000,0
622068,1787949336.0,6.0,1,1,13374,0.013374,1
622069,1787949342.0,6.0,0,0,0,0.000000,0
622070,1787949348.0,6.0,0,0,0,0.000000,0
622071,1787949354.0,6.0,0,0,0,0.000000,0
622072,1787949360.001,6.000999927520752,0,0,0,0.000000,0
622073,1787949366.0,5.999000072479248,0,0,0,0.000000,0
622074,1787949372.001,6.000999927520752,0,0,0,0.000000,0
622075,1787949378.0,5.999000072479248,0,0,0,0.000000,0
622076,1787949384.0,6.0,0,0,0,0.000000,0
622077,1787949390.0,6.0,0,0,0,0.000000,0
622078,1787949396.0,6.0,0,0,0,0.000000,0
622079,1787949402.0,6.0,1,1,9181,0.009181,1
622080,1787949408.001,6.000999927520752,0,0,0,0.000000,0
622081,1787949414.001,6.0,0,0,0,0.000000,0
622082,1787949420.001,6.0,0,0,0,0.000000,0
622083,1787949426.001,6.0,0,0,0,0.000000,0
622084,1787949432.0,5.999000072479248,0,0,0,0.000000,0
622085,1787949438.0,6.0,0,0,0,0.000000,0
622086,1787949444.001,6.000999927520752,0,0,0,0.000000,0
622087,1787949450.0,5.999000072479248,0,0,0,0.000000,0
622088,1787949456.0,6.0,0,0,0,0.000000,0
622089,1787949462.0,6.0,0,0,0,0.000000,0
622090,1787949468.0,6.0,0,0,0,0.000000,0
622091,1787949474.0,6.0,0,0,0,0.000000,0
622092,1787949480.001,6.000999927520752,0,0,0,0.000000,0
622093,1787949486.0,5.999000072479248,0,0,0,0.000000,0
622094,1787949492.001,6.000999927520752,0,0,0,0.000000,0
622095,1787949498.001,6.0,0,0,0,0.000000,0
622096,1787949504.0,5.999000072479248,0,0,0,0.000000,0
622097,1787949510.0,6.0,0,0,0,0.000000,0
622098,1787949516.0,6.0,0,0,0,0.000000,0
622099,1787949522.0,6.0,0,0,0,0.000000,0
622100,1787949528.001,6.000999927520752,0,0,0,0.000000,0
622101,1787949534.0,5.999000072479248,0,0,0,0.000000,0
622102,1787949540.001,6.000999927520752,0,0,0,0.000000,0
622103,1787949546.001,6.0,0,0,0,0.000000,0
622104,1787949552.0,5.999000072479248,0,0,0,0.000000,0
622105,1787949558.0,6.0,0,0,0,0.000000,0
622106,1787949564.0,6.0,0,0,0,0.000000,0
622107,1787949570.001,6.000999927520752,0,0,0,0.000000,0
622108,1787949576.0,5.999000072479248,0,0,0,0.000000,0
622109,1787949582.0,6.0,0,0,0,0.000000,0
622110,1787949588.0,6.0,0,0,0,0.000000,0
622111,1787949594.0,6.0,0,0,0,0.000000,0
622112,1787949600.0,6.0,0,0,0,0.000000,0
622113,1787949606.001,6.000999927520752,0,0,0,0.000000,0
622114,1787949612.0,5.999000072479248,1,1,13374,0.013374,1
622115,1787949618.0,6.0,0,0,0,0.000000,0
622116,1787949624.0,6.0,0,0,0,0.000000,0
622117,1787949630.0,6.0,1,1,13374,0.013374,1
622118,1787949636.0,6.0,1,1,13374,0.013374,1
622119,1787949642.001,6.000999927520752,0,0,0,0.000000,0
622120,1787949648.0,5.999000072479248,0,0,0,0.000000,0
622121,1787949654.0,6.0,0,0,0,0.000000,0
622122,1787949660.0,6.0,0,0,0,0.000000,0
622123,1787949666.0,6.0,0,0,0,0.000000,0
622124,1787949672.0,6.0,0,0,0,0.000000,0
622125,1787949678.001,6.000999927520752,0,0,0,0.000000,0
622126,1787949684.0,5.999000072479248,0,0,0,0.000000,0
622127,1787949690.0,6.0,0,0,0,0.000000,0
622128,1787949696.0,6.0,0,0,0,0.000000,0
622129,1787949702.0,6.0,0,0,0,0.000000,0
622130,1787949708.0,6.0,0,0,0,0.000000,0
622131,1787949714.0,6.0,0,0,0,0.000000,0
622132,1787949720.0,6.0,0,0,0,0.000000,0
622133,1787949726.0,6.0,0,0,0,0.000000,0
622134,1787949732.0,6.0,0,0,0,0.000000,0
622135,1787949738.0,6.0,0,0,0,0.000000,0
622136,1787949744.0,6.0,0,0,0,0.000000,0
622137,1787949750.001,6.000999927520752,0,0,0,0.000000,0
622138,1787949756.0,5.999000072479248,0,0,0,0.000000,0
622139,1787949762.0,6.0,0,0,0,0.000000,0
622140,1787949768.0,6.0,0,0,0,0.000000,0
622141,1787949774.0,6.0,0,0,0,0.000000,0
622142,1787949780.0,6.0,1,1,3729,0.003729,1
622143,1787949786.0,6.0,0,0,0,0.000000,0
622144,1787949792.0,6.0,0,0,0,0.000000,0
622145,1787949798.0,6.0,0,0,0,0.000000,0
622146,1787949804.0,6.0,0,0,0,0.000000,0
622147,1787949810.0,6.0,0,0,0,0.000000,0
622148,1787949816.0,6.0,0,0,0,0.000000,0
622149,1787949822.0,6.0,1,1,3729,0.003729,1
622150,1787949828.0,6.0,0,0,0,0.000000,0
622151,1787949834.0,6.0,0,0,0,0.000000,0
622152,1787949840.001,6.000999927520752,0,0,0,0.000000,0
622153,1787949846.0,5.999000072479248,0,0,0,0.000000,0
622154,1787949852.0,6.0,0,0,0,0.000000,0
622155,1787949858.0,6.0,0,0,0,0.000000,0
622156,1787949864.0,6.0,0,0,0,0.000000,0
622157,1787949870.001,6.000999927520752,0,0,0,0.000000,0
622158,1787949876.0,5.999000072479248,0,0,0,0.000000,0
622159,1787949882.0,6.0,0,0,0,0.000000,0
622160,1787949888.0,6.0,0,0,0,0.000000,0
622161,1787949894.0,6.0,0,0,0,0.000000,0
622162,1787949900.001,6.000999927520752,0,0,0,0.000000,0
622163,1787949906.0,5.999000072479248,0,0,0,0.000000,0
622164,1787949912.0,6.0,0,0,0,0.000000,0
622165,1787949918.001,6.000999927520752,0,0,0,0.000000,0
622166,1787949924.0,5.999000072479248,0,0,0,0.000000,0
622167,1787949930.0,6.0,0,0,0,0.000000,0
622168,1787949936.0,6.0,0,0,0,0.000000,0
622169,1787949942.0,6.0,0,0,0,0.000000,0
622170,1787949948.0,6.0,0,0,0,0.000000,0
622171,1787949954.0,6.0,0,0,0,0.000000,0
622172,1787949960.0,6.0,0,0,0,0.000000,0
622173,1787949966.0,6.0,0,0,0,0.000000,0
622174,1787949972.0,6.0,0,0,0,0.000000,0
622175,1787949978.001,6.000999927520752,0,0,0,0.000000,0
622176,1787949984.0,5.999000072479248,0,0,0,0.000000,0
622177,1787949990.0,6.0,0,0,0,0.000000,0
622178,1787949996.0,6.0,0,0,0,0.000000,0
622179,1787950002.0,6.0,0,0,0,0.000000,0
622180,1787950008.0,6.0,0,0,0,0.000000,0
622181,1787950014.0,6.0,0,0,0,0.000000,0
622182,1787950020.0,6.0,0,0,0,0.000000,0
622183,1787950026.001,6.000999927520752,0,0,0,0.000000,0
622184,1787950032.0,5.999000072479248,0,0,0,0.000000,0
622185,1787950038.0,6.0,0,0,0,0.000000,0
622186,1787950044.0,6.0,0,0,0,0.000000,0
622187,1787950050.001,6.000999927520752,0,0,0,0.000000,0
622188,1787950056.0,5.999000072479248,0,0,0,0.000000,0
622189,1787950062.0,6.0,0,0,0,0.000000,0
622190,1787950068.0,6.0,0,0,0,0.000000,0
622191,1787950074.0,6.0,0,0,0,0.000000,0
622192,1787950080.0,6.0,0,0,0,0.000000,0
622193,1787950086.0,6.0,0,0,0,0.000000,0
622194,1787950092.0,6.0,0,0,0,0.000000,0
622195,1787950098.0,6.0,0,0,0,0.000000,0
622196,1787950104.0,6.0,0,0,0,0.000000,0
622197,1787950110.0,6.0,0,0,0,0.000000,0
622198,1787950116.0,6.0,0,0,0,0.000000,0
622199,1787950122.0,6.0,0,0,0,0.000000,0
622200,1787950128.0,6.0,0,0,0,0.000000,0
622201,1787950134.0,6.0,0,0,0,0.000000,0
622202,1787950140.0,6.0,0,0,0,0.000000,0
622203,1787950146.001,6.000999927520752,0,0,0,0.000000,0
622204,1787950152.0,5.999000072479248,0,0,0,0.000000,0
622205,1787950158.0,6.0,0,0,0,0.000000,0
622206,1787950164.0,6.0,0,0,0,0.000000,0
622207,1787950170.0,6.0,0,0,0,0.000000,0
622208,1787950176.0,6.0,0,0,0,0.000000,0
622209,1787950182.0,6.0,0,0,0,0.000000,0
622210,1787950188.0,6.0,0,0,0,0.000000,0
622211,1787950194.0,6.0,0,0,0,0.000000,0
622212,1787950200.001,6.000999927520752,0,0,0,0.000000,0
622213,1787950206.001,6.0,0,0,0,0.000000,0
622214,1787950212.0,5.999000072479248,0,0,0,0.000000,0
622215,1787950218.0,6.0,0,0,0,0.000000,0
622216,1787950224.0,6.0,0,0,0,0.000000,0
622217,1787950230.0,6.0,0,0,0,0.000000,0
622218,1787950236.0,6.0,0,0,0,0.000000,0
622219,1787950242.0,6.0,0,0,0,0.000000,0
622220,1787950248.0,6.0,0,0,0,0.000000,0
622221,1787950254.0,6.0,0,0,0,0.000000,0
622222,1787950260.0,6.0,0,0,0,0.000000,0
